Name,Description,Range,Increment,Value,Read_only
RNGFND8_POS_X,X position of the rangefinder in body frame. Positive X is forward of the origin. Use the zero range datum point if supplied.,-5 5,0.01,,
RNGFND8_POS_Y,Y position of the rangefinder in body frame. Positive Y is to the right of the origin. Use the zero range datum point if supplied.,-5 5,0.01,,
RNGFND8_POS_Z,Z position of the rangefinder in body frame. Positive Z is down from the origin. Use the zero range datum point if supplied.,-5 5,0.01,,
RNGFND8_ORIENT,Orientation of rangefinder,,,0|1|2|3|4|5|6|7|24|25|,
RNGFND8_WSP_MAVG,"Sets the number of historic range results to use for calculating the current range result. When MAVG is greater than 1, the current range result will be the current measured value averaged with the N-1 previous results",0 255,,,
RNGFND8_WSP_MEDF,Sets the window size for the real-time median filter. When MEDF is greater than 0 the median filter is active,0 255,,,
RNGFND8_WSP_FRQ,Sets the repetition frequency of the ranging operation in Hertz. Upon entering the desired frequency the system will calculate the nearest frequency that it can handle according to the resolution of internal timers.,0 10000,,,
RNGFND8_WSP_AVG,"Sets the number of pulses to be used in multi-pulse averaging mode. In this mode, a sequence of rapid fire ranges are taken and then averaged to improve the accuracy of the measurement",0 255,,,
RNGFND8_WSP_THR,Sets the system sensitivity. Larger values of THR represent higher sensitivity. The system may limit the maximum value of THR to prevent excessive false alarm rates based on settings made at the factory. Set to -1 for automatic threshold adjustments,-1 255,,,
RNGFND8_WSP_BAUD,Desired baud rate,,,0|1|,
RNGFND8_RECV_ID,The receive ID of the CAN frames. A value of zero means all IDs are accepted.,0 65535,,,
RNGFND8_SNR_MIN,Minimum signal strength (SNR) to accept distance,0 65535,,,
RNGFND9_TYPE,Type of connected rangefinder,,,0|1|2|3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|100|,
RNGFND9_PIN,"Analog or PWM input pin that rangefinder is connected to. Airspeed ports can be used for Analog input, AUXOUT can be used for PWM input. When using analog pin 103, the maximum value of the input in 3.3V.",,,-1|11|13|14|15|50|51|52|53|54|55|103|,
RNGFND9_SCALING,Scaling factor between rangefinder reading and distance. For the linear and inverted functions this is in meters per volt. For the hyperbolic function the units are meterVolts. For Maxbotix serial sonar this is unit conversion to meters.,,0.001,,
RNGFND9_OFFSET,Offset in volts for zero distance for analog rangefinders. Offset added to distance in centimeters for PWM lidars,,0.001,,
RNGFND9_FUNCTION,"Control over what function is used to calculate distance. For a linear function, the distance is (voltage-offset)*scaling. For a inverted function the distance is (offset-voltage)*scaling. For a hyperbolic function the distance is scaling/(voltage-offset). The functions return the distance in meters.",,,0|1|2|,
RNGFND9_MIN_CM,Minimum distance in centimeters that rangefinder can reliably read,,1,,
RNGFND9_MAX_CM,Maximum distance in centimeters that rangefinder can reliably read,,1,,
RNGFND9_STOP_PIN,"Digital pin that enables/disables rangefinder measurement for the pwm rangefinder. A value of -1 means no pin. If this is set, then the pin is set to 1 to enable the rangefinder and set to 0 to disable it. This is used to enable powersaving when out of range.",,,-1|50|51|52|53|54|55|111|112|113|114|115|116|,
RNGFND9_RMETRIC,"This parameter sets whether an analog rangefinder is ratiometric. Most analog rangefinders are ratiometric, meaning that their output voltage is influenced by the supply voltage. Some analog rangefinders (such as the SF/02) have their own internal voltage regulators so they are not ratiometric.",,,0|1|,
RNGFND9_PWRRNG,This parameter sets the estimated terrain distance in meters above which the sensor will be put into a power saving mode (if available). A value of zero means power saving is not enabled,0 32767,,,
RNGFND9_GNDCLEAR,This parameter sets the expected range measurement(in cm) that the range finder should return when the vehicle is on the ground.,5 127,1,,
RNGFND9_ADDR,"This sets the bus address of the sensor, where applicable. Used for the I2C and DroneCAN sensors to allow for multiple sensors on different addresses.",0 127,1,,
RNGFND9_POS_X,X position of the rangefinder in body frame. Positive X is forward of the origin. Use the zero range datum point if supplied.,-5 5,0.01,,
RNGFND9_POS_Y,Y position of the rangefinder in body frame. Positive Y is to the right of the origin. Use the zero range datum point if supplied.,-5 5,0.01,,
RNGFND9_POS_Z,Z position of the rangefinder in body frame. Positive Z is down from the origin. Use the zero range datum point if supplied.,-5 5,0.01,,
RNGFND9_ORIENT,Orientation of rangefinder,,,0|1|2|3|4|5|6|7|24|25|,
RNGFND9_WSP_MAVG,"Sets the number of historic range results to use for calculating the current range result. When MAVG is greater than 1, the current range result will be the current measured value averaged with the N-1 previous results",0 255,,,
RNGFND9_WSP_MEDF,Sets the window size for the real-time median filter. When MEDF is greater than 0 the median filter is active,0 255,,,
RNGFND9_WSP_FRQ,Sets the repetition frequency of the ranging operation in Hertz. Upon entering the desired frequency the system will calculate the nearest frequency that it can handle according to the resolution of internal timers.,0 10000,,,
RNGFND9_WSP_AVG,"Sets the number of pulses to be used in multi-pulse averaging mode. In this mode, a sequence of rapid fire ranges are taken and then averaged to improve the accuracy of the measurement",0 255,,,
RNGFND9_WSP_THR,Sets the system sensitivity. Larger values of THR represent higher sensitivity. The system may limit the maximum value of THR to prevent excessive false alarm rates based on settings made at the factory. Set to -1 for automatic threshold adjustments,-1 255,,,
RNGFND9_WSP_BAUD,Desired baud rate,,,0|1|,
RNGFND9_RECV_ID,The receive ID of the CAN frames. A value of zero means all IDs are accepted.,0 65535,,,
RNGFND9_SNR_MIN,Minimum signal strength (SNR) to accept distance,0 65535,,,
RNGFNDA_TYPE,Type of connected rangefinder,,,0|1|2|3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|100|,
RNGFNDA_PIN,"Analog or PWM input pin that rangefinder is connected to. Airspeed ports can be used for Analog input, AUXOUT can be used for PWM input. When using analog pin 103, the maximum value of the input in 3.3V.",,,-1|11|13|14|15|50|51|52|53|54|55|103|,
RNGFNDA_SCALING,Scaling factor between rangefinder reading and distance. For the linear and inverted functions this is in meters per volt. For the hyperbolic function the units are meterVolts. For Maxbotix serial sonar this is unit conversion to meters.,,0.001,,
RNGFNDA_OFFSET,Offset in volts for zero distance for analog rangefinders. Offset added to distance in centimeters for PWM lidars,,0.001,,
RNGFNDA_FUNCTION,"Control over what function is used to calculate distance. For a linear function, the distance is (voltage-offset)*scaling. For a inverted function the distance is (offset-voltage)*scaling. For a hyperbolic function the distance is scaling/(voltage-offset). The functions return the distance in meters.",,,0|1|2|,
RNGFNDA_MIN_CM,Minimum distance in centimeters that rangefinder can reliably read,,1,,
RNGFNDA_MAX_CM,Maximum distance in centimeters that rangefinder can reliably read,,1,,
RNGFNDA_STOP_PIN,"Digital pin that enables/disables rangefinder measurement for the pwm rangefinder. A value of -1 means no pin. If this is set, then the pin is set to 1 to enable the rangefinder and set to 0 to disable it. This is used to enable powersaving when out of range.",,,-1|50|51|52|53|54|55|111|112|113|114|115|116|,
RNGFNDA_RMETRIC,"This parameter sets whether an analog rangefinder is ratiometric. Most analog rangefinders are ratiometric, meaning that their output voltage is influenced by the supply voltage. Some analog rangefinders (such as the SF/02) have their own internal voltage regulators so they are not ratiometric.",,,0|1|,
RNGFNDA_PWRRNG,This parameter sets the estimated terrain distance in meters above which the sensor will be put into a power saving mode (if available). A value of zero means power saving is not enabled,0 32767,,,
RNGFNDA_GNDCLEAR,This parameter sets the expected range measurement(in cm) that the range finder should return when the vehicle is on the ground.,5 127,1,,
RNGFNDA_ADDR,"This sets the bus address of the sensor, where applicable. Used for the I2C and DroneCAN sensors to allow for multiple sensors on different addresses.",0 127,1,,
RNGFNDA_POS_X,X position of the rangefinder in body frame. Positive X is forward of the origin. Use the zero range datum point if supplied.,-5 5,0.01,,
RNGFNDA_POS_Y,Y position of the rangefinder in body frame. Positive Y is to the right of the origin. Use the zero range datum point if supplied.,-5 5,0.01,,
RNGFNDA_POS_Z,Z position of the rangefinder in body frame. Positive Z is down from the origin. Use the zero range datum point if supplied.,-5 5,0.01,,
RNGFNDA_ORIENT,Orientation of rangefinder,,,0|1|2|3|4|5|6|7|24|25|,
RNGFNDA_WSP_MAVG,"Sets the number of historic range results to use for calculating the current range result. When MAVG is greater than 1, the current range result will be the current measured value averaged with the N-1 previous results",0 255,,,
RNGFNDA_WSP_MEDF,Sets the window size for the real-time median filter. When MEDF is greater than 0 the median filter is active,0 255,,,
RNGFNDA_WSP_FRQ,Sets the repetition frequency of the ranging operation in Hertz. Upon entering the desired frequency the system will calculate the nearest frequency that it can handle according to the resolution of internal timers.,0 10000,,,
RNGFNDA_WSP_AVG,"Sets the number of pulses to be used in multi-pulse averaging mode. In this mode, a sequence of rapid fire ranges are taken and then averaged to improve the accuracy of the measurement",0 255,,,
RNGFNDA_WSP_THR,Sets the system sensitivity. Larger values of THR represent higher sensitivity. The system may limit the maximum value of THR to prevent excessive false alarm rates based on settings made at the factory. Set to -1 for automatic threshold adjustments,-1 255,,,
RNGFNDA_WSP_BAUD,Desired baud rate,,,0|1|,
RNGFNDA_RECV_ID,The receive ID of the CAN frames. A value of zero means all IDs are accepted.,0 65535,,,
RNGFNDA_SNR_MIN,Minimum signal strength (SNR) to accept distance,0 65535,,,
RPM1_TYPE,What type of RPM sensor is connected,,,0|1|2|3|4|5|,
RPM1_SCALING,Scaling factor between sensor reading and RPM.,,0.001,,
RPM1_MAX,Maximum RPM to report. Only used on type = PWM.,,1,,
RPM1_MIN,Minimum RPM to report. Only used on type = PWM.,,1,,
RPM1_MIN_QUAL,Minimum data quality to be used,,0.1,,
RPM1_PIN,Which pin to use. Only used on type = PWM.,,,-1|50|51|52|53|54|55|,
RPM1_ESC_MASK,Mask of channels which support ESC rpm telemetry. RPM telemetry of the selected channels will be averaged,,,,
RPM2_TYPE,What type of RPM sensor is connected,,,0|1|2|3|4|5|,
RPM2_SCALING,Scaling factor between sensor reading and RPM.,,0.001,,
RPM2_MAX,Maximum RPM to report. Only used on type = PWM.,,1,,
RPM2_MIN,Minimum RPM to report. Only used on type = PWM.,,1,,
RPM2_MIN_QUAL,Minimum data quality to be used,,0.1,,
RPM2_PIN,Which pin to use. Only used on type = PWM.,,,-1|50|51|52|53|54|55|,
RPM2_ESC_MASK,Mask of channels which support ESC rpm telemetry. RPM telemetry of the selected channels will be averaged,,,,
RSSI_TYPE,"Radio Receiver RSSI type. If your radio receiver supports RSSI of some kind, set it here, then set its associated RSSI_XXXXX parameters, if any.",,,0|1|2|3|4|5|,
